"시도별(1)","장애유형별(1)","시점","장애정도별(1)","항목",데이터
"세종특별자치시","간","2022","총계","남자",53
"세종특별자치시","간","2022","총계","여자",28
"세종특별자치시","간","2022","심한장애","소계",4
"세종특별자치시","간","2022","심한장애","남자",2
"세종특별자치시","간","2022","심한장애","여자",2
"세종특별자치시","간","2022","심하지않은장애","소계",77
"세종특별자치시","간","2022","심하지않은장애","남자",51
"세종특별자치시","간","2022","심하지않은장애","여자",26
"세종특별자치시","안면","2019","총계","소계",13
"세종특별자치시","안면","2019","총계","남자",8
"세종특별자치시","안면","2019","총계","여자",5
"세종특별자치시","안면","2019","심한장애","소계",8
"세종특별자치시","안면","2019","심한장애","남자",5
"세종특별자치시","안면","2019","심한장애","여자",3
"세종특별자치시","안면","2019","심하지않은장애","소계",5
"세종특별자치시","안면","2019","심하지않은장애","남자",3
"세종특별자치시","안면","2019","심하지않은장애","여자",2
"세종특별자치시","안면","2020","총계","소계",12
"세종특별자치시","안면","2020","총계","남자",7
"세종특별자치시","안면","2020","총계","여자",5
"세종특별자치시","안면","2020","심한장애","소계",7
"세종특별자치시","안면","2020","심한장애","남자",4
"세종특별자치시","안면","2020","심한장애","여자",3
"세종특별자치시","안면","2020","심하지않은장애","소계",5
"세종특별자치시","안면","2020","심하지않은장애","남자",3
"세종특별자치시","안면","2020","심하지않은장애","여자",2
"세종특별자치시","안면","2021","총계","소계",13
"세종특별자치시","안면","2021","총계","남자",8
"세종특별자치시","안면","2021","총계","여자",5
"세종특별자치시","안면","2021","심한장애","소계",8
"세종특별자치시","안면","2021","심한장애","남자",5
"세종특별자치시","안면","2021","심한장애","여자",3
"세종특별자치시","안면","2021","심하지않은장애","소계",5
"세종특별자치시","안면","2021","심하지않은장애","남자",3
"세종특별자치시","안면","2021","심하지않은장애","여자",2
"세종특별자치시","안면","2022","총계","소계",13
"세종특별자치시","안면","2022","총계","남자",8
"세종특별자치시","안면","2022","총계","여자",5
"세종특별자치시","안면","2022","심한장애","소계",8
"세종특별자치시","안면","2022","심한장애","남자",5
"세종특별자치시","안면","2022","심한장애","여자",3
"세종특별자치시","안면","2022","심하지않은장애","소계",5
"세종특별자치시","안면","2022","심하지않은장애","남자",3
"세종특별자치시","안면","2022","심하지않은장애","여자",2
"세종특별자치시","장루ㆍ요루","2019","총계","소계",72
"세종특별자치시","장루ㆍ요루","2019","총계","남자",45
"세종특별자치시","장루ㆍ요루","2019","총계","여자",27
"세종특별자치시","장루ㆍ요루","2019","심한장애","소계",4
"세종특별자치시","장루ㆍ요루","2019","심한장애","남자",2
"세종특별자치시","장루ㆍ요루","2019","심한장애","여자",2
"세종특별자치시","장루ㆍ요루","2019","심하지않은장애","소계",68
"세종특별자치시","장루ㆍ요루","2019","심하지않은장애","남자",43
"세종특별자치시","장루ㆍ요루","2019","심하지않은장애","여자",25
"세종특별자치시","장루ㆍ요루","2020","총계","소계",69
"세종특별자치시","장루ㆍ요루","2020","총계","남자",42
"세종특별자치시","장루ㆍ요루","2020","총계","여자",27
"세종특별자치시","장루ㆍ요루","2020","심한장애","소계",4
"세종특별자치시","장루ㆍ요루","2020","심한장애","남자",2
"세종특별자치시","장루ㆍ요루","2020","심한장애","여자",2
"세종특별자치시","장루ㆍ요루","2020","심하지않은장애","소계",65
"세종특별자치시","장루ㆍ요루","2020","심하지않은장애","남자",40
"세종특별자치시","장루ㆍ요루","2020","심하지않은장애","여자",25
"세종특별자치시","장루ㆍ요루","2021","총계","소계",80
"세종특별자치시","장루ㆍ요루","2021","총계","남자",49
"세종특별자치시","장루ㆍ요루","2021","총계","여자",31
"세종특별자치시","장루ㆍ요루","2021","심한장애","소계",4
"세종특별자치시","장루ㆍ요루","2021","심한장애","남자",1
"세종특별자치시","장루ㆍ요루","2021","심한장애","여자",3
"세종특별자치시","장루ㆍ요루","2021","심하지않은장애","소계",76
"세종특별자치시","장루ㆍ요루","2021","심하지않은장애","남자",48
"세종특별자치시","장루ㆍ요루","2021","심하지않은장애","여자",28
"세종특별자치시","장루ㆍ요루","2022","총계","소계",81
"세종특별자치시","장루ㆍ요루","2022","총계","남자",49
"세종특별자치시","장루ㆍ요루","2022","총계","여자",32
"세종특별자치시","장루ㆍ요루","2022","심한장애","소계",5
"세종특별자치시","장루ㆍ요루","2022","심한장애","남자",2
"세종특별자치시","장루ㆍ요루","2022","심한장애","여자",3
"세종특별자치시","장루ㆍ요루","2022","심하지않은장애","소계",76
"세종특별자치시","장루ㆍ요루","2022","심하지않은장애","남자",47
"세종특별자치시","장루ㆍ요루","2022","심하지않은장애","여자",29
"세종특별자치시","뇌전증","2019","총계","소계",27
"세종특별자치시","뇌전증","2019","총계","남자",13
"세종특별자치시","뇌전증","2019","총계","여자",14
"세종특별자치시","뇌전증","2019","심한장애","소계",5
"세종특별자치시","뇌전증","2019","심한장애","남자",3
"세종특별자치시","뇌전증","2019","심한장애","여자",2
"세종특별자치시","뇌전증","2019","심하지않은장애","소계",22
"세종특별자치시","뇌전증","2019","심하지않은장애","남자",10
"세종특별자치시","뇌전증","2019","심하지않은장애","여자",12
"세종특별자치시","뇌전증","2020","총계","소계",31
"세종특별자치시","뇌전증","2020","총계","남자",15
"세종특별자치시","뇌전증","2020","총계","여자",16
"세종특별자치시","뇌전증","2020","심한장애","소계",5
"세종특별자치시","뇌전증","2020","심한장애","남자",3
"세종특별자치시","뇌전증","2020","심한장애","여자",2
"세종특별자치시","뇌전증","2020","심하지않은장애","소계",26
"세종특별자치시","뇌전증","2020","심하지않은장애","남자",12
"세종특별자치시","뇌전증","2020","심하지않은장애","여자",14
"세종특별자치시","뇌전증","2021","총계","소계",26
"세종특별자치시","뇌전증","2021","총계","남자",15
"세종특별자치시","뇌전증","2021","총계","여자",11
"세종특별자치시","뇌전증","2021","심한장애","소계",4
"세종특별자치시","뇌전증","2021","심한장애","남자",3
"세종특별자치시","뇌전증","2021","심한장애","여자",1
"세종특별자치시","뇌전증","2021","심하지않은장애","소계",22
"세종특별자치시","뇌전증","2021","심하지않은장애","남자",12
"세종특별자치시","뇌전증","2021","심하지않은장애","여자",10
"세종특별자치시","뇌전증","2022","총계","소계",24
"세종특별자치시","뇌전증","2022","총계","남자",16
"세종특별자치시","뇌전증","2022","총계","여자",8
"세종특별자치시","뇌전증","2022","심한장애","소계",4
"세종특별자치시","뇌전증","2022","심한장애","남자",3
"세종특별자치시","뇌전증","2022","심한장애","여자",1
"세종특별자치시","뇌전증","2022","심하지않은장애","소계",20
"세종특별자치시","뇌전증","2022","심하지않은장애","남자",13
"세종특별자치시","뇌전증","2022","심하지않은장애","여자",7
"경기도","합계","2019","총계","소계",559878
"경기도","합계","2019","총계","남자",332872
"경기도","합계","2019","총계","여자",227006
"경기도","합계","2019","심한장애","소계",209835
